review,label,group
"Though I liked On the Town better I really liked it. I'm a new comer when it comes to Frank Sinatra and Gene Kelly. Though I had heard of them I had never seen anything with them in it until recently. The first one I saw was Singin in the Rain that made me a fan of Gene's. I think that is better too. But I thought that this movie was good and like all movies there are some parts that are better than others but in my book it's an awesome movie and I love it. Frank and Gene make a good team. I have yet to see them together in Take me out to the Ballgame. But I'm sticking to my guns bu saying that I really enjoyed it, and that I love it!",1,B
"They constructed this one as a kind of fantasy Man From Snowy River meets Butch Cassidy and the Sundance kid, and just for a romantic touch Ned and Joe get to play away with high class talent, the bored young wives of wealthy older men. OK, there are lots of myths about Ned Kelly, but there are also a lot of well documented facts, still leaving space for artistic creativity in producing a good historical dramaticisation. I mean, this is not the Robin Hood story, not the Arthurian legends, not Beowulf, not someone whose life is so shrouded in the mists of many many centuries past that any recreation of their life and times is 99% guesswork. It's only a couple of lifetimes ago. My own grandparents were already of school age when Ned was hanged.   So it's silly me for fancifully imagining this movie was a serious attempt to tell the Kelly story. Having recently read Peter Carey's excellent novel ""The True History of the Kelly Gang"" I had eagerly anticipated that this would be in similar vein. But no, the fact is that Mick Jagger's much derided 1970 Kelly was probably far closer to reality, and a better movie overall, which isn't saying a whole lot for it.  Glad it only cost me two bucks to hire the DVD! I'll give it 3/10, and that's only because some of the nice shots of the Australian bush make me feel generous.",0,B
"I was fortunate enough to be an extra in this movie when I was about 13 during the roller rink scenes. My junior high school drama class was invited to participate. It was a fantastic experience.  Gary Busey, Charles Martin Smith and Don Stroud played the music live, all day! As a musician, I can appreciate the tireless work and dedication these guys put in to their roles. They must have played those songs 20 times. It's very difficult to maintain consistency and energy under those conditions. This is visible during a cut to a close-up on ""That'll Be the Day,"" but fortunately the unsuspecting public probably wouldn't have picked it up.  Skating around all day, getting the day off from school and being transported back in time was a incredible thrill. I also had my first ""date"" on film. I had to walk a girl up to the ticket booth. Woo hoo! Even with an out-of-date haircut and hot lights melting the vaseline in my hair, it was still worth it. Fun stuff.  The movie is top notch and is highly satisfying as a whole. Busey delivers his best role ever and the supporting cast is superb. I'm glad to have participated in a great film of the day. To think I could have been in Corvette Summer or something. Not.  A funny ironic ending to this is that years later I was in a video store in Malibu looking at the movie the week it was released on video. Gary Busey walked in and stood right next to me. I showed him the cover and babbled on how great he was and how I was an extra and whatnot. Pretty weird, but very cool, for what it's worth.",1,B
"After the initial shock of realizing the guts of Mr Branagh to film this, I was literally shaking with the excitement of having this epic just ahead of me. I was not disappointed. So true to Shakespeare and yet so accessible. It blew my mind. I always enjoy seeing, or rather listening to, Branagh and it made me wonder...is this movie dubbed in other countries? That would be like painting a moustache on the Mona Lisa.",1,B
"Pet Semetary (1989) 9/10 The Creed family have just moved into the small town of Ludlow. The family consists of a father, Louis, a mother, Rachel, a brother Gage, and a daughter, Ellen. They are greeted with kindness by Jud Crandall. Jud is 89, and could basically tell you about the entire history of Ludlow.  Behind the Creed's new house, there is a path leading to a pet cemetery (spelled pet sematary). When Ellen wants to go up to see it, Jud willfully takes the family on a trip. That is the start of hell for the Creed family.  When Rachel and the kids are gone, Ellen's cat Church dies. Jud feels that Ellen isn't ready for the death of her cat, so he suggests Louis follow him further up the path, past the pet cemetery.  Jud tells Louis of this burial ground, once used by Micmac Indians. Louis buries Church, without Jud's help. A couple of days later, Church returns, alive, but from hell.  This movie was one of two horror movies that could actually scare me, aside from ""The Exorcist."" The greatest performance would ever be Zelda, Rachel's sister with spinal meningitis, or Victor Pascow, a ghost who tries to help the Creeds from making the mistake of bringing back things from the dead.  The music in this movie plays an extravagant part. It is at the same time sad and mysterious. It goes along with the movie wonderfully.  9/10",1,B
"I had the pleasure of watching this two chairs down from (one of?) the Executive Producer at the Atlantic Film Festival, Which was interesting because he laughed at very different times than the rest of us.  Filmed in Atlantic Canada, the movie is about three teen-aged girls who in one of their last summers of their youth, devote a large deal of energy to sleeping with a married 30-year old man, despite much protestation.  It's definitely worth a watch, but the humour was geared a completely different demographic than the one I inhabit (Male 18-25), so I was shaking my head at the character's antics rather than laughing. Inspite of this, the story is strong enough to hold up for itself make it entertaining, without so much laughing.",1,B
"This film offers absolutely no imagination in it's premise nor in it's execution but these are just two things that come to mind after watching this so-called comedy that has no energy to speak of. Story is about nit-picky over analytical insurance risk manager Reuben Feffer (Ben Stiller) who finds his new wife Lisa (Debra Messing) cheating on him with a scuba instructor (Hank Azaria) after only one day on their honeymoon. Upon returning home Reuben and his best friend Sandy (Philip Seymour Hoffman) go to a party and run into Polly Prince (Jennifer Aniston) whom they went to school with years earlier.  *****SPOILER ALERT***** Polly is forgetful and sloppy and lives carefree which is the opposite of who Reuben is as a person but they start to date and Reuben starts to change as a person as he starts to try out new things such as salsa dancing and eating spicy foods. But one day Lisa comes back and wants to remain married to Reuben but he really doesn't want to but Polly decides to leave as she doesn't believe in marriage to begin with.  This film is the second directing effort by John Hamburg who wrote two generally unfunny screenplays in ""Zoolander"" and ""Meet the Parents"" but those two films seem like classics compared to this stale piece of drivel. It's very easy to say something is not funny but I think with this film it's even easier to figure out why. This film is totally and utterly predictable from start to finish with every scene looking as if it's only happening because of the ridiculousness of the script. Hamburg who also wrote the script seems to have written this without any thought of trying something different and at times he seems to be trying to generate the same energy as ""There's Something About Mary"" but instead the events seem incredibly forced. Did anyone really think the blind ferret was funny? If you do, your easy! A few times during the film characters would inexplicably have these emotional speeches that are supposed to summarize everything but all they achieve is overstating the obvious. Stiller works a lot but maybe he should work less and just wait for the better scripts to come his way because this film doesn't work as a comedy or as a romance.",0,B
"Like most people, I was interested in ""More"" solely because of the Pink Floyd soundtrack, which has turned out to be the only Pink Floyd album that I still listen to after all these years. It was quite a surprise to run across the film in a local video store, in a digitally remastered version. It was an even bigger surprise to find that it is a pretty good movie.  Visually it is quite beautiful, especially when the two main characters are cavorting on the rocks on the Spanish island of Ibiza. And the use of the soundtrack music, which as far as I can tell is exclusively by Pink Floyd, is excellent. It was a joy to watch the film with my copy of the album alongside me, mentally ticking off each track as it was used in the film. Dave Gilmour's brief ""A Spanish Piece"" was the only one I didn't hear, and several tracks are used quite prominently, especially ""Cymbaline,"" ""Main Theme,"" and ""Quicksilver."" That latter track is tedious on the soundtrack album but works very well during the title sequence of the film, resurfacing at least once later on. Maybe now I can appreciate it on the album, now that I have some visuals to accompany it in my mind.  The plot of ""More"" is a little hard to take at times, especially in the early going, when the film appears to be merely a vehicle to demonstrate the hipness of those involved in making it. But eventually the film proves that it has much more than that to offer, as the plot becomes more focused. Why does Stefan take heroin? Why does ANYBODY take heroin, fully knowing the possible consequences? The film does not attempt to answer that question directly, but Stefan's heroin use seems a logical extension of his single-minded pursuit of pure pleasure.  I strongly recommend this film to any Pink Floyd fan who has an appreciation of the vastly underrated ""More"" soundtrack. I also recommend it to anyone who has an interest in sixties counterculture and how it was portrayed in the media. I have no idea how realistic this movie is, since I am too young to have experienced the sixties firsthand, but it does seem to capture the spirit of the times in a way that no other movie does.",1,B
"Frankly, after Cotton club and Unfaithful, it was kind of embarrassing to watch Lane and Gere in this film, because it is BAD. The acting was bad, the dialogs were extremely shallow and insincere. It was well shot, but, then again, it is a big budget movie. It was too predictable, even for a chick flick. I even knew from the beginning that he was going to die in the end, the only thing I didn't know was how. Too politically correct. Very disappointing. The only thing really worth watching was the scenery and the house, because it is beautiful. But, if you want that, watch National geographic. I love Lane, but I've never seen her in a movie this lousy. As far as Gere goes, he's a good actor, but he had movies like this, so I'm not surprised. An hour and a half I wish I could bring back.",0,B
"Yes, indeed, it could have been a good movie. A love biangle, (sorry for the poetical license, but is not a triangle!) an interesting story, unfortunately badly told. The image is sometimes weird, sometimes OK, the picture looks crowded and narrow-sighted. The sound needs more attention (it usually does in Romanian movies), the light and color filters are sometimes badly chosen. The soundtrack is short and is not helping the action. About the acting... sorry but the best actress is the landlady. The others are acting immaturely and cannot convince the viewer. The acting is poetical when it should be realistic, and realistic when it should be poetical. It's a picture for adults, told by the children. Bother only if extremely curious.",0,B
"Jean Harlow and Clark Gable were a great on screen team and this may be their best movie together.  Yes, Hold Your Man can be cheesy and predictable, but that's not what I love about the movie. I love seeing Harlow and Gable together and in this film they are simply wonderful. It is obvious that they really enjoyed working together and that is part of what makes this such a wonderful film.  The witty dialogue, great script and attention to detail are the other things that make this such a good movie. I loved this movie the first time I saw it and on each subsequent viewing I always notice at least one new detail. To me, that is a mark of a great film.  The dialogue and script are better than most movies from this time period (early 30's). I adore classic movies, but I admit that most of them are just average and at times don't hold my interest. Hold Your Man is one of the exceptions.  This has a lot to do with the fact that Hold Your Man is a 'pre-code' movie. (The Hays code was not enforced until a year after Hold Your Man.) This movie could not have been made under the code. Well, it could have been made, but it would have been an entirely different story. Thank goodness the code was not enforced until 1934. Otherwise, we would have missed out on this gem.",1,B
"This film tops the previous incarnation by a mile, taking everything to the next level. As always the JackAss guys are purely unbelievable, and I personally laughed harder in that theatre than I have in a long time. Like the first JackAss, this isn't so much a movie as an eighty minute long string of stunts and pranks. It is pure circus entertainment taken to the highest level. Essentially these guys are clowns, debasing themselves for the amusement of others. And its great. The shenanigans are so low, outrageous, and often disgusting that they transcend into a higher form of entertainment.  You can't rate this along other movies, its in a class of its own. And it shines. Go and enjoy it for the pure spectacle that it is.",1,B
"While this movie has many flaws, it is in fact a fun '80s movie. Eddie Murphy peaks during his 80's movies here. While his character is indistinguishable from earlier movies, his timing is almost flawless with perfect partners and foils.  Couple this with the hypnotic beauty of Charlotte Lewis, this makes for a fun rainy day action-comedy flick.  ",1,B
"I really love action/adventure films and this is one of the best. Of course, we love the stars of this genre, Bruce Willis, Sly Stallone, Clint Eastwood, Kurt Russell, Arnold Schwarzenegger and the rest, but its the story that really counts. The best are somewhat feasible but we can tolerate those that are a little ""over the top"" as in the comic book style of action. The more twists and turns, the more dire situations the heroes are involved in and the more shocking moments in the film; the more we action/adventure fans enjoy them. ""In the Line of Fire"" has ALL the elements required for a rip-roaring action thriller. It has Clint Eastwood as a near-retirement Secret Service Agent whose one bad moment of failure haunts him. It has one of the most evil, despicable, maniacal villains in John Malkovich, the type in which you can't wait to see him, ""get his due"". It has Rene Russo as the 'love interest.' It has twists and turns, an occasional shock and even a touch of warmth and humor. It is extremely well paced by director Wolfgang Petersen and even has a score by the great Ennio Morricone. This one is a real roller coaster ride of a thriller! Don't miss it!",1,B
"  JURASSIC PARK III *___ Adventure   Sam Nell (The Dish), William Macy (Happy Texas, Fargo), TZ(a Leoni (Family Man)  A better title would be: ESCAPE FROM THE ISLAND OF REALLY MEAN DINOSAURS. But then no one would need to see the film. In this sequel, a rag-tag group pays a visit to the island of dinosaurs to rescue the teenage victim of a hang-gliding accident.  ACCESS HOLLYWOOD reports JP3 began filming without a completed script. That explains why the film seems to have little or no purpose other than to demonstrate state-of-the-art special effects. Sure, there are a few clever scenes and some moderately funny bits, but no meaningful plot line to tie them together. The dinosaur puppets and animation in JP3 are very good to excellent, and more numerous than ever. But the overall film experience can not hold a candle to the original JURASSIC PARK or even JP2.  JP3 is a mercifully short 90 minutes -- the last 10 minutes of which is credits. Even at that, I found myself frequently checking my wristwatch. The audience I saw it with left the theater in silence.  A better bet: see the movie LEGALLY BLONDE.  Dave",0,B
"in a not so conventional sense of the word.  This movie was one of my favorites as a young child, and I just recently remembered it, and thought to look it up. While many of the details are no longer clear in my mind, the overall feeling that the movie gave me has stuck with me over the years.  If parents feel that their children can handle mature and sometimes violent themes, then I highly recommend this movie. It taught me a lot about life and death, and brought forth in me a lot of emotion. To this day, it remains one of my favorite films.",1,B
"After having seen and loved Postal (yes, I actually loved Postal), I decided to try another Uwe Boll film and I picked out Seed because I happened to stumble on it in a local DVD-store and it's supposed to be one of his better films.  While the first 10 to 15 minutes of the film were very promising and seemed like the beginning of a not too mainstream psychological thriller, it soon went downhill from there and eventually degraded into one of the most generic slasher films I've seen so far, including a massive amount of plot holes, unrealistic emotional responses and sub-par acting. It seems like Boll tried his best to come up with a decent plot but after a while just gave up on it. Maybe he should stick to comedy?! The few good things about this film is that he does manage to create an overall creepy atmosphere, that the special effects are better than I expected and the soundtrack does go well with the overall atmosphere, but the unbalanced pacing of this film combined with the utter generic nature thereof makes he last half hour quite tedious to watch, which ruined my experience altogether. There are a very fairly well done shocking scenes, but they seem to be there for the shock value alone. And let's not forget the camera work that was pretty nauseating at times.  I hope Uwe Boll will one day learn what makes a good film, because between a lot of horrible films he does seem to make a decent film every now and then. Seed just isn't one of those.",0,B
"What makes this documentary special from a film-making perspective is its passiveness; which engages the audience to bask in the delight of gypsy music. It innovates the form of documentary while showcasing a tapestry of sound and movement that invites us to celebrate the primal similarity found within the traveling music of (historically) traveling peoples.  Indeed the film itself is a single ""take"" of sweeping movement that travels the globe and transitions effortlessly from one rhythmic culture to the next.  Watching this film, one's breath is taken away by the simple beauty in our common connection to music, rhythm and dance. If there is a more deeply spiritual, flowing homage to the sound and movement of gypsy cultures, it has yet to be filmed.",1,B
I felt like I was watching an example of how not to make a movie. I think the director filmed it in his back yard! There was no real plot.   Terrible script.  Terrible acting.  The worst production I have ever witnessed. A couple of bad CG effects and then the rest of the movies was spent walking around in what looked like a junk yard.  I don't normally write reviews to movies but was moved to warn everyone about this one.  Life is to short to waste your time with this movie!,0,B
"You do realize that you've been watching the EXACT SAME SHOW for eight years, right? I could understand the initial curiosity of seeing strangers co-exist on an Island, but you'd think that after watching unkempt, stink-ladened heroes run roughshod through the bush with an egg on a spoon for half a decade would be enough to get you to commit to something a little more original (and interesting).  And I'm not even speaking of the shows validity which for the record I find questionable. It's just hard to suspend disbelief for ""Bushy Bill"" eating a rat when the entire crew of producers and camera people are housed in an air conditioned make-shift bio-dome sipping frosty mochcinno's with moxy.  What's the appeal here? I don't care about these people or their meandering lives. I just don't get it. But if you DO find yourself being captivated by hairy, unwashed people, I suggest you turn off your TV and just take a trip to your local bus station where you can see people like this in their TRUE habitat. They call them HOMELESS PEOPLE, and free of charge, you can sit back and marvel in their uncanny ability to retrieve various cigarette debris from a plethora of garbage canisters, eventually striking ""pay-dirt"" and fashioning a homemade Dr. Frankenstein-styled cancer-stick, all the while begging people for change for food when the stink of ""Aqua Velva"" on their breath is enough to suggest otherwise. And the best part? Much like Survivor, every week one member of the tribe ""Leaves"" the ""Island"" when they are unceremoniously sent packing to the local Institution when the frightening unmedicated state of full-blown schizophrenia kicks into gear! Now THAT'S ENTERTAINMENT!",0,B
"Yes, he is! ...No, not because of Pintilie likes to undress his actors and show publicly their privies. Pintilie IS THE naked ""emperor"" - so to speak...  It's big time for someone to state the truth. This impostor is a voyeur, a brat locked in an old man's body. His abundance of nude scenes have no artistic legitimacy whatsoever. It is 100% visual perversion: he gets his kicks by making the actors strip in the buff and look at their willies. And if he does this in front of the audience, he might eve get a hard-on! Did you know that, on the set of ""Niki Ardelean"", he used to embarrass poor Coca Bloss, by telling her: ""Oh, Coca, how I wanna f*** you!""? She is a great lady, very decent and sensitive, and she became unspeakably ashamed - to his petty satisfaction! And, as a worrying alarm signal about the degree of vulgarity and lack of education in Romanian audiences, so many people are still so foolish to declare these visual obscenities ""works of art""! Will anyone have ever the decency to expose the truth of it all?",0,B
"The BFG is one of Roald Dahl's most cherished books, but in this animated adaptation the magic just isn't there. This version remains pretty faithful to Dahl's original story so one can't lay the blame on John Hambley's script. If anything the fault lies with the colourless animation, the lethargic pace and the generally lacklustre voice-overs. One would be right to expect this story to make for a happy, vibrant, fun-filled movie..... instead, the film is a hopelessly dull affair that becomes quite tedious to watch. Children who are not familiar with the story should definitely read the book first! All the film will achieve is to put them off read what is actually a children's' classic.  Young orphan Sophie (voice of Amanda Root) lives in a none-too-friendly orphanage under the cruel supervision of Mrs Clonkers. One evening she is peering through the window when she spots a massive figure walking stealthily down the village street. The figure realises it has been seen, so it reaches in through the window and scoops Sophie from her bed, placing her into its enormous pocket before fleeing into the night. Sophie soon discovers that she has been kidnapped by a giant from Giant Country, and fears that he will eat her. But to her relief he turns out to be a kind and sensitive member of his species who introduces himself as the BFG (voice of David Jason). The BFG refuses to eat people, instead restricting himself to foul-tasting vegetables known as snozzcumbers. However, Giant Country is populated by numerous other giants who DO feast - every night, as it happens - on poor unsuspecting humans. Sophie and the BFG become great friends, and soon they come up with a plan to thwart the other giants. Together they go to the Queen of England (voice of Angela Thorne) with their remarkable story and beg her to send the army and the air force to fight the man-eating giants. The Queen agrees and so begins a dangerous operation to capture the bad giants before they can harm anyone else.  Jason voices the BFG quite well (one of the few pluses in the film) but his good work is almost ruined by somewhat poor sound quality. The rest of the voice work is decidedly uninspired, with very little to bring the characters to life. Similarly, the BFG is the only character that is imaginatively animated - Sophie lacks appeal, and the giants are boringly designed (and look almost indistinguishable from each other). Even the places are uninventive; Giant Country especially comes up short, being nothing more than a barren wasteland with occasional rocks and canyons. At 88 minutes the film is not exactly lengthy, yet it drags quite badly in parts due to the soporific handling of several sequences. Little of Dahl's mischievous humour is conveyed satisfactorily. One chapter in the book deals with the BFG's love of ""whizzpopping"" (farting) and is laugh-out-loud hilarious. In the film, the same section is totally killed by unfunny handling. I came to the The BFG expecting lots of zest, fun and enjoyment, but what I got was pretty much the opposite! This one is a failed misfire that simply doesn't match the calibre of the book in any department - unfortunately, therefore, it must go down as one to skip.",0,B
"Have no illusions, this IS a morality story. Granger is the troubled ex-buffalo hunter, tempted back to the plains one more time by kill-crazed Taylor. Granger can see the end is near, and feels deeply for the cost of the hunt-on the herds, the Indians and the land itself. Taylor, on the other hand admittedly equates killing buffalo, or Indians to 'being with a woman.' While Granger's role of the tortured hunter is superb, it's Taylor who steals the show, as the demented, immoral 'everyman' out for the fast buck and the goodtimes. There's not a lot of bang-bang here, but the story moves along quickly, and we are treated to a fine character performance by Nolan. The theme of this story is just as poignant today, as in the 1800s-man's relationship to the land and what's on it, and racism. Considering when this was made, the Censors must have been wringing their hankies during the scenes in the 'bawdy house', Taylor's relationship with the squaw, and much of the dialogue. Although downbeat, this is truly a great western picture.",1,B
